"acc_num","st_date","cust_age","bill_city","cr_score"
353835,2018-08-01,30,"Calgary","1"
596774,2017-02-02,51,"Red Deer","3"
560346,2015-05-12,70,"Prince Rupert","4"
307521,2019-06-03,67,"Chilliwack","5"
924367,2014-08-19,26,"White Rock","5"
989356,2016-05-27,53,"Kelowna","5"
262675,2018-05-06,68,"Calgary","5"
413661,2019-07-19,27,"Edmonton","4"
36939,2017-08-02,53,"Prince George","4"
764402,2015-12-02,51,"Dawson Creek","5"
117208,2017-01-27,40,"Vancouver","3"
591563,2016-12-26,59,"Vancouver","2"
90079,2017-03-11,39,"Richmond","4"
24292,2018-05-11,19,"Vernon","3"
49703,2019-05-06,39,"Fort St. John","3"
197632,2015-06-05,31,"Colwood","3"
550409,2018-10-25,34,"Coquitlam","4"
94860,2018-05-14,30,"Comox","4"
7882,2014-04-07,37,"Calgary","5"
780491,2018-04-29,39,"Black Diamond","5"
583226,2017-08-29,61,"Vancouver","5"
728700,2017-08-02,23,"Surrey","2"
312984,2017-08-28,19,"Lethbridge","2"
801870,2018-04-26,42,"Leduc","3"
730314,2015-07-24,61,"Victoria","5"
265911,2018-11-20,43,"Vancouver","4"
275970,2017-02-22,28,"Nelson","5"
775547,2015-01-26,46,"Calgary","2"
870617,2019-02-09,46,"Medicine Hat","4"
355576,2017-09-14,37,"Edmonton","4"
996726,2018-10-12,58,"North Vancouver","5"
543663,2018-05-23,70,"Kimberley","5"
357395,2018-07-19,56,"Raymond","2"
953216,2015-12-08,48,"Calgary","5"
725875,2018-04-19,27,"Nanaimo","3"
899004,2014-08-23,68,"Hinton","4"
511407,2016-01-22,34,"Vancouver","5"
725343,2017-11-09,45,"Victoria","5"
641048,2014-08-16,34,"Edmonton","5"
424477,2017-09-30,44,"Calgary","5"
878556,2018-08-13,29,"Magrath","3"
229876,2015-09-14,49,"Lethbridge","2"
161528,2019-05-02,25,"Calgary","1"
832409,2018-04-29,36,"Abbotsford","5"
815886,2018-11-15,65,"Vancouver","5"
9360,2017-06-10,59,"Vancouver","4"
654363,2017-07-24,29,"Edmonton","4"
215748,2017-06-06,31,"Surrey","5"
989391,2018-01-11,22,"Edmonton","1"
819140,2015-05-05,44,"St. Albert","3"
136603,2016-07-17,22,"Medicine Hat","4"
485685,2014-04-18,52,"North Vancouver","3"
427573,2018-12-26,58,"Lethbridge","5"
361459,2019-01-24,55,"Nelson","5"
197263,2014-08-17,19,"Vancouver","5"
701029,2014-10-21,69,"Qualicum Beach","3"
573075,2017-06-07,58,"Williams Lake","5"
45423,2015-09-29,56,"Medicine Hat","2"
110759,2016-11-04,68,"Chestermere","3"
642971,2018-01-30,57,"Nanaimo","4"
219657,2017-09-28,46,"Surrey","4"
918088,2018-03-15,32,"Burnaby","4"
838710,2014-12-24,62,"Beaumont","3"
204783,2017-06-29,55,"Sylvan Lake","4"
407900,2017-03-25,19,"Victoria","4"
641423,2016-04-18,62,"St. Albert","4"
159116,2016-10-02,32,"Fort St. John","5"
742507,2018-12-13,20,"Nanaimo","3"
570589,2018-12-30,66,"Kamloops","3"
773763,2019-04-14,32,"Vancouver","4"
9551,2016-05-06,48,"Edmonton","4"
591942,2014-10-26,39,"Cranbrook","4"
134857,2018-01-18,40,"Gibsons","4"
880293,2017-07-18,20,"Edmonton","4"
124385,2015-06-10,52,"Calgary","5"
596851,2019-02-12,59,"Surrey","3"
193604,2014-05-02,68,"Calgary","5"
115737,2019-05-05,48,"Vancouver","5"
992335,2015-08-17,41,"Vancouver","5"
158828,2014-06-27,46,"Calgary","5"
429571,2018-10-19,69,"Vancouver","5"
606414,2019-04-10,28,"Kamloops","2"
506300,2018-12-10,20,"Calgary","4"
193599,2018-04-22,50,"Coaldale","4"
954991,2019-07-04,27,"Edmonton","4"
494995,2018-07-23,50,"Vancouver","5"
88821,2017-05-11,59,"Williams Lake","4"
168729,2014-02-04,21,"Prince George","4"
668662,2019-06-25,47,"Surrey","4"
624403,2018-03-19,32,"High River","4"
272542,2015-01-20,46,"Edmonton","5"
919867,2017-06-08,51,"Calgary","5"
256718,2014-05-26,68,"Coquitlam","4"
722013,2019-02-22,21,"Lacombe","4"
51531,2017-03-15,30,"Surrey","3"
750058,2019-02-18,59,"Edmonton","4"
240417,2016-09-20,40,"Calgary","3"
792109,2016-02-18,55,"Vancouver","4"
326225,2014-07-06,25,"Red Deer","5"
650873,2015-10-29,70,"Calgary","5"
297737,2017-06-28,48,"Abbotsford","5"
373279,2018-07-07,32,"Camrose","5"
988223,2016-08-15,19,"St. Albert","1"
262032,2016-06-23,49,"Edmonton","2"
942300,2018-04-18,36,"Calgary","4"
454440,2014-12-02,28,"Calgary","5"
195371,2014-10-14,30,"Maple Ridge","3"
776,2017-02-06,30,"Prince George","1"
616950,2016-04-06,29,"Vancouver","4"
566195,2016-08-07,24,"Stony Plain","4"
155124,2018-12-13,44,"Vancouver","3"
220962,2018-08-01,25,"Edmonton","5"
983527,2016-11-25,55,"Nanaimo","5"
277448,2015-12-18,34,"Leduc","2"
83123,2014-11-25,53,"Drayton Valley","4"
476447,2018-03-15,21,"Abbotsford","5"
70529,2018-01-22,23,"Calgary","4"
735952,2014-04-12,55,"Calgary","5"
310997,2018-03-18,25,"Calgary","4"
387036,2016-09-30,26,"Calgary","3"
985559,2018-04-17,57,"Vancouver","4"
375123,2019-03-05,57,"Prince George","5"
959245,2016-04-02,50,"Peace River","5"
336603,2016-12-09,61,"Edmonton","5"
336342,2018-02-26,23,"Chilliwack","4"
778110,2019-04-30,25,"Calgary","5"
414614,2019-01-24,30,"Calgary","3"
344310,2018-09-06,60,"Vancouver","4"
713504,2018-12-08,64,"Abbotsford","5"
672003,2016-11-16,47,"Vancouver","4"
571188,2017-12-30,55,"Calgary","3"
176508,2014-12-04,64,"Vancouver","3"
214338,2016-08-11,38,"Edmonton","5"
272936,2015-08-07,28,"Surrey","5"
910424,2016-01-15,56,"Surrey","2"
650026,2014-05-08,34,"Blackfalds","5"
20346,2015-10-05,36,"Williams Lake","5"
850856,2019-07-09,63,"Maple Ridge","4"
958180,2015-05-23,34,"Surrey","2"
498933,2018-01-07,40,"Calgary","5"
289031,2018-12-18,49,"Vancouver","4"
340359,2018-02-08,41,"Grande Prairie","5"
872285,2016-11-13,62,"Abbotsford","5"
429686,2014-02-08,40,"Abbotsford","4"
496524,2019-06-21,55,"Edmonton","4"
599397,2019-05-05,19,"Port McNeill","3"
383529,2016-04-03,48,"Calgary","5"
278427,2017-01-24,53,"Vancouver","4"
152810,2015-11-23,64,"Wetaskiwin","4"
933459,2018-05-05,21,"Lloydminster (Part)","5"
887917,2018-05-16,40,"Coquitlam","5"
674315,2016-04-26,45,"Chilliwack","1"
812530,2015-06-17,42,"Surrey","3"
393984,2019-04-13,24,"Vancouver","5"
164615,2017-12-03,70,"North Vancouver","4"
447917,2016-06-26,61,"Edmonton","4"
672723,2015-11-08,43,"Edmonton","2"
328280,2019-01-28,66,"Edmonton","5"
341329,2014-04-20,51,"Abbotsford","5"
283528,2019-04-03,36,"Edmonton","4"
384492,2017-08-12,36,"Surrey","3"
387370,2018-07-24,50,"Vancouver","5"
490151,2018-01-07,25,"Victoria","4"
650172,2015-04-29,47,"Calgary","3"
917388,2018-06-16,50,"Edmonton","5"
682921,2018-04-17,46,"Surrey","4"
92158,2015-11-28,37,"Beaumont","4"
325315,2016-09-04,63,"Calgary","4"
219215,2018-08-07,53,"Kelowna","4"
870986,2016-11-22,55,"Lacombe","5"
225067,2018-02-13,24,"Calgary","4"
615440,2019-01-20,23,"Calgary","4"
884858,2018-10-29,40,"Vancouver","4"
124628,2018-04-30,41,"Edmonton","4"
179875,2016-10-25,34,"Prince George","5"
684450,2017-05-16,58,"Edmonton","3"
497900,2017-10-09,54,"Airdrie","3"
748834,2018-03-08,48,"Prince George","5"
213231,2017-02-09,27,"Vancouver","5"
857918,2017-06-18,31,"Calgary","5"
170231,2017-12-22,24,"Kamloops","5"
514894,2017-08-10,34,"Grand Forks","3"
123560,2016-12-24,55,"Beaumont","5"
354144,2018-02-24,20,"Calgary","1"
873213,2016-05-08,34,"Calgary","5"
106451,2014-04-14,37,"New Westminster","4"
833451,2018-06-06,54,"Maple Ridge","4"
990727,2016-07-07,44,"Airdrie","4"
795882,2018-06-07,36,"Edmonton","2"
37681,2018-04-13,32,"Edmonton","3"
807953,2017-01-29,66,"Burnaby","3"
597119,2017-10-13,49,"Victoria","4"
811600,2017-04-27,25,"Chilliwack","3"
282631,2016-02-27,51,"Surrey","5"
445720,2018-10-01,19,"Kamloops","4"
81488,2014-12-26,45,"Calgary","3"
447166,2018-07-21,33,"Calgary","3"
675948,2017-02-04,64,"Blackfalds","3"
62073,2017-11-08,61,"New Westminster","4"
721247,2018-06-17,40,"Edmonton","5"
637808,2015-08-17,65,"Calgary","5"
429666,2016-02-29,68,"Vancouver","4"
861426,2015-11-21,26,"Lethbridge","5"
12231,2018-11-30,33,"Calgary","5"
961364,2017-05-29,67,"Leduc","5"
828871,2017-11-11,21,"Chilliwack","3"
413285,2015-09-05,38,"Victoria","3"
98463,2015-04-29,35,"North Vancouver","3"
393700,2019-02-15,22,"Richmond","4"
639244,2019-06-19,56,"Edmonton","4"
382612,2018-07-06,26,"Kamloops","3"
277207,2014-10-20,40,"Vancouver","4"
709404,2016-06-23,66,"Redwater","3"
720445,2015-02-26,55,"Campbell River","5"
466221,2018-10-26,46,"Edmonton","5"
511572,2015-10-11,38,"Prince George","4"
372254,2018-04-19,21,"Vancouver","5"
187,2017-03-16,37,"Vancouver","4"
73094,2016-09-18,21,"Surrey","5"
466500,2016-12-15,55,"Surrey","4"
256025,2014-02-14,30,"Calgary","4"
40319,2018-12-19,46,"Victoria","5"
831402,2018-03-07,46,"Vancouver","4"
321139,2016-07-27,44,"Vancouver","4"
491286,2018-07-09,45,"Edmonton","3"
139101,2018-01-17,39,"Medicine Hat","4"
15853,2019-07-12,33,"Calgary","2"
594274,2014-03-07,38,"Calgary","5"
146369,2018-08-29,34,"Surrey","4"
55090,2016-06-06,53,"Edmonton","3"
387114,2018-12-10,28,"Edmonton","3"
81258,2016-09-15,32,"Lacombe","5"
612161,2019-02-19,27,"Calgary","5"
522808,2017-01-17,41,"Vancouver","5"
208359,2018-08-17,43,"Coquitlam","5"
27447,2014-12-05,23,"Calgary","4"
497903,2014-11-01,60,"Burnaby","2"
186518,2018-07-27,34,"Calgary","4"
877629,2015-08-19,25,"Abbotsford","5"
969123,2017-08-05,64,"Calgary","3"
521519,2015-08-06,58,"Calgary","4"
159700,2018-01-17,57,"Calgary","3"
335104,2018-02-03,57,"Pitt Meadows","3"
742308,2017-10-15,20,"Edmonton","4"
908964,2019-01-28,62,"Red Deer","5"
679003,2015-02-08,24,"Courtenay","5"
817921,2017-03-22,54,"Coquitlam","4"
530186,2018-05-03,66,"Morinville","4"
296762,2015-10-16,61,"Okotoks","3"
767479,2018-06-22,58,"Victoria","3"
183157,2017-06-04,26,"Edmonton","5"
244379,2017-12-27,60,"Spruce Grove","4"
400394,2015-05-04,67,"Port Coquitlam","4"
97847,2015-05-31,41,"Kelowna","4"
781010,2014-08-31,24,"Calgary","4"
101456,2017-04-03,69,"Surrey","4"
238076,2017-10-17,22,"Kelowna","5"
590740,2016-11-24,43,"Surrey","4"
24931,2017-03-08,26,"Kelowna","5"
881819,2019-01-17,64,"Banff","2"
623270,2017-05-15,27,"Calgary","4"
119924,2017-03-05,68,"Kelowna","4"
150106,2015-11-18,26,"Ponoka","3"
470191,2016-05-12,32,"Surrey","4"
486380,2017-01-16,34,"Fort St. John","3"
632513,2019-01-25,70,"Ponoka","5"
755174,2018-08-13,68,"Vancouver","5"
104104,2017-02-20,33,"Brooks","5"
661238,2016-04-13,67,"Vancouver","3"
199090,2015-09-18,28,"St. Albert","5"
910996,2016-08-22,55,"Calgary","5"
588224,2015-09-23,63,"Maple Ridge","4"
790867,2014-11-28,26,"Edmonton","4"
202892,2017-07-28,38,"Pitt Meadows","3"
998272,2014-11-05,47,"Stony Plain","3"
935450,2019-02-14,59,"Calgary","5"
137345,2017-03-16,27,"Calgary","3"
279099,2018-01-27,66,"Edmonton","5"
449674,2015-09-18,50,"Surrey","4"
803337,2018-01-12,55,"Vancouver","4"
648181,2015-10-11,61,"Ponoka","4"
742540,2017-07-22,49,"Calgary","4"
644353,2018-08-19,40,"Sidney","4"
593761,2017-08-02,57,"Lethbridge","4"
881239,2015-10-15,38,"Calgary","5"
376290,2015-09-15,60,"Parksville","3"
287121,2014-08-05,60,"Calgary","4"
72808,2018-07-16,46,"New Westminster","3"
329821,2016-02-06,60,"Olds","5"
891798,2017-07-02,52,"Burnaby","5"
936936,2017-04-12,28,"Calgary","2"
189875,2014-10-21,37,"Kelowna","4"
47746,2016-01-10,41,"Calgary","3"
345398,2016-03-01,58,"Richmond","3"
944971,2019-05-08,41,"Penticton","4"
994341,2017-07-08,47,"Vancouver","4"
621845,2018-05-28,55,"Fort Saskatchewan","5"
331441,2018-07-31,58,"Leduc","5"
897999,2019-01-13,52,"Edmonton","4"
803440,2014-04-26,25,"Calgary","5"
551544,2018-12-14,68,"Calgary","5"
508227,2018-02-17,57,"View Royal","4"
217849,2017-08-23,56,"Coquitlam","4"
900541,2017-09-24,46,"Edmonton","2"
721339,2019-03-01,61,"Burnaby","5"
997030,2016-04-01,20,"Vancouver","5"
270908,2018-11-18,26,"Edmonton","3"
242624,2019-06-13,28,"Chilliwack","4"
226901,2017-10-29,20,"Port Coquitlam","2"
605898,2015-11-14,41,"Chilliwack","4"
322746,2016-08-28,50,"Stony Plain","5"
446258,2015-07-09,34,"Kamloops","5"
817004,2015-07-21,41,"Calgary","5"
608484,2017-11-11,23,"Port Moody","4"
695567,2018-01-22,64,"Edmonton","4"
116464,2015-03-01,61,"Vancouver","4"
825720,2018-07-06,59,"Edmonton","5"
652598,2015-07-01,22,"Vancouver","4"
145210,2019-07-07,32,"Penticton","4"
121838,2019-01-30,40,"Kelowna","4"
18072,2018-03-12,69,"Salmon Arm","2"
217205,2017-06-14,54,"Calgary","4"
129593,2017-03-08,56,"Burnaby","5"
838725,2017-04-08,54,"Surrey","5"
285994,2019-02-18,22,"Coquitlam","3"
602568,2019-03-12,65,"Calgary","5"
66885,2018-11-09,35,"Edmonton","4"
798304,2017-02-17,52,"North Vancouver","4"
522292,2015-03-14,70,"Port Moody","4"
757960,2018-03-22,48,"New Westminster","4"
819074,2014-08-15,45,"Dawson Creek","4"
856801,2017-02-21,49,"Vancouver","4"
313114,2017-01-04,65,"Medicine Hat","4"
495060,2017-06-01,57,"Nanaimo","5"
651126,2019-07-13,57,"Abbotsford","5"
430084,2015-12-21,28,"Slave Lake","3"
844115,2018-09-03,26,"Nanaimo","5"
624734,2019-05-07,25,"Surrey","3"
184937,2017-11-01,19,"Edmonton","4"
869388,2016-11-13,57,"Spruce Grove","5"
784267,2015-10-02,61,"Calgary","3"
637606,2017-03-05,49,"Edmonton","4"
775327,2019-07-12,56,"Burnaby","5"
739256,2015-06-04,39,"Calgary","5"
773495,2016-09-21,61,"Calgary","5"
478953,2017-08-04,22,"Burnaby","3"
475145,2019-06-10,67,"Edmonton","3"
509596,2018-10-16,52,"Kelowna","5"
451902,2017-07-28,56,"Creston","5"
97212,2017-07-30,32,"Turner Valley","5"
884285,2016-04-27,68,"Sidney","4"
442236,2017-11-15,53,"Calgary","4"
233265,2018-10-02,66,"Calgary","5"
713886,2016-12-31,46,"Calgary","3"
191507,2019-06-21,36,"Sylvan Lake","5"
425606,2016-04-13,23,"Courtenay","4"
109935,2016-12-27,21,"Nanaimo","4"
867939,2018-11-18,67,"Airdrie","4"
483030,2016-04-15,34,"Nanaimo","5"
45792,2017-11-20,37,"Richmond","4"
205610,2018-08-03,19,"Surrey","3"
512339,2017-06-22,54,"Edmonton","4"
523256,2019-01-05,36,"Abbotsford","4"
896760,2015-03-31,52,"Edmonton","2"
674501,2018-08-06,62,"Edmonton","4"
500939,2017-12-25,65,"Wainwright","3"
211485,2018-12-23,66,"Vancouver","4"
364947,2019-04-27,38,"Salmon Arm","4"
171050,2017-01-20,54,"Grande Prairie","5"
635842,2018-06-27,60,"Vancouver","3"
766962,2017-02-21,41,"Calgary","4"
355568,2017-05-18,69,"Kelowna","5"
699475,2018-11-05,37,"Maple Ridge","4"
454192,2014-02-28,36,"Kamloops","5"
269375,2019-02-25,30,"Kelowna","3"
39314,2017-02-22,70,"Lethbridge","5"
435928,2019-02-24,48,"Calgary","5"
893369,2019-02-01,33,"Victoria","4"
263293,2018-06-07,70,"Calgary","4"
223845,2019-07-21,61,"Banff","3"
712065,2019-07-15,39,"Surrey","5"
766130,2019-01-07,66,"Surrey","3"
970325,2015-09-20,27,"Kelowna","5"
947294,2017-04-19,32,"New Westminster","3"
648703,2016-03-23,69,"Vancouver","4"
4154,2017-07-06,68,"Burnaby","4"
419085,2019-03-07,64,"Airdrie","3"
689993,2018-08-03,67,"Osoyoos","4"
505489,2018-06-16,66,"Edmonton","3"
11091,2016-06-28,24,"Campbell River","5"
221423,2017-01-02,25,"Surrey","4"
464627,2017-07-28,54,"Abbotsford","3"
753973,2018-08-07,50,"Abbotsford","5"
634693,2016-03-04,66,"Abbotsford","4"
39147,2018-09-03,38,"Edmonton","5"
860355,2018-10-22,24,"Calgary","5"
153501,2015-08-05,41,"Edmonton","3"
462677,2018-10-30,45,"Maple Ridge","4"
122549,2018-07-09,33,"Calgary","4"
562046,2016-10-18,45,"Cardston","3"
954347,2017-07-01,19,"Merritt","3"
623909,2017-01-28,32,"Calgary","4"
931278,2014-08-06,63,"Red Deer","3"
473783,2017-08-10,57,"Vancouver","4"
198100,2017-01-08,31,"North Vancouver","2"
876858,2019-05-24,37,"Richmond","5"
694330,2017-03-21,27,"Vancouver","3"
466631,2019-06-14,34,"Surrey","4"
503660,2015-09-02,62,"Powell River","5"
659109,2014-07-18,39,"Edmonton","5"
128929,2018-01-08,27,"Stony Plain","4"
114642,2018-04-17,70,"Vancouver","2"
942558,2019-03-01,34,"Richmond","3"
702462,2018-01-22,27,"Burnaby","4"
87418,2016-04-05,23,"Vancouver","3"
639190,2017-12-08,19,"Two Hills","4"
313009,2017-12-27,38,"Surrey","3"
99010,2016-03-16,43,"Calgary","4"
240941,2018-05-05,67,"Blackfalds","4"
121189,2014-11-08,39,"Calgary","4"
308084,2017-11-30,19,"Courtenay","4"
776750,2015-04-17,36,"St. Albert","5"
899718,2019-06-18,34,"Prince Rupert","3"
69535,2018-07-04,62,"Vancouver","5"
645292,2015-08-16,64,"Abbotsford","5"
49692,2015-08-29,57,"Edmonton","4"
491150,2014-02-01,37,"Vancouver","4"
173301,2016-08-04,53,"Medicine Hat","5"
167149,2018-01-31,23,"Maple Ridge","5"
348704,2017-02-27,49,"New Westminster","5"
943274,2017-09-23,51,"Vancouver","4"
530,2017-05-17,48,"Airdrie","4"
979347,2018-11-05,37,"Calgary","4"
512472,2015-04-14,28,"Vulcan","5"
496896,2018-09-14,22,"Edmonton","2"
429761,2017-02-27,35,"Fairview","4"
820597,2018-08-21,22,"Chilliwack","4"
927056,2014-06-15,56,"Surrey","3"
453911,2016-05-12,54,"Calgary","4"
641303,2017-11-28,65,"Edmonton","5"
291218,2014-03-23,60,"Vancouver","5"
310579,2019-05-15,48,"Drayton Valley","4"
991956,2017-10-30,59,"Calgary","2"
526656,2016-11-05,50,"Edmonton","5"
812668,2014-07-29,20,"Calgary","4"
474589,2018-01-02,25,"Vancouver","2"
536446,2016-10-19,67,"Edmonton","4"
636282,2014-10-17,66,"Edmonton","4"
186093,2018-02-17,43,"Burnaby","5"
910188,2017-06-09,52,"Vancouver","5"
509642,2018-01-20,62,"Surrey","3"
209146,2016-07-15,56,"Surrey","5"
535883,2016-07-07,64,"Chilliwack","4"
151115,2018-11-07,54,"Calgary","5"
531180,2014-04-11,67,"Edmonton","3"
942489,2017-08-02,67,"Surrey","4"
304432,2014-08-30,39,"Vancouver","3"
216600,2018-03-16,40,"Surrey","4"
903256,2018-11-21,40,"Richmond","5"
107247,2019-06-01,66,"Richmond","4"
568581,2014-02-21,53,"Vancouver","4"
69338,2017-01-03,27,"Edmonton","2"
321060,2019-07-20,43,"North Vancouver","4"
765059,2015-06-07,32,"Vancouver","1"
313519,2015-10-25,22,"Lethbridge","4"
633916,2014-09-02,62,"Taber","5"
682808,2018-05-19,53,"Surrey","4"
797228,2015-11-01,62,"Lloydminster (Part)","4"
498099,2015-08-16,50,"Burnaby","4"
817476,2018-01-12,49,"Edmonton","2"
800929,2015-07-19,40,"Surrey","4"
853606,2017-08-28,46,"Calgary","4"
987990,2018-05-08,26,"Calgary","5"
256598,2019-05-11,49,"Nanaimo","5"
561928,2016-03-27,58,"Nanaimo","5"
4969,2017-08-16,29,"Vancouver","4"
618622,2015-08-31,28,"Terrace","5"
186770,2019-07-02,37,"Red Deer","5"
973261,2016-11-17,42,"Coaldale","4"
738426,2015-03-21,24,"Nelson","2"
503777,2014-12-21,31,"Prince George","4"
564835,2016-03-07,66,"Surrey","5"
444540,2014-07-20,33,"Penticton","4"
356762,2017-05-04,64,"Coquitlam","3"
45467,2018-12-02,52,"View Royal","4"
538233,2015-07-04,51,"Calgary","4"
799411,2015-09-19,34,"Powell River","4"
921081,2015-06-11,46,"Airdrie","3"
307956,2015-09-29,49,"Prince George","4"
562266,2019-05-01,56,"Calgary","2"
755869,2015-04-13,59,"Vancouver","5"
954326,2018-05-31,60,"Surrey","3"
315138,2017-12-28,69,"Airdrie","4"
216683,2017-09-25,49,"Grande Prairie","5"
868779,2018-05-13,29,"Kamloops","4"
291201,2017-12-10,59,"Vancouver","4"
692936,2015-09-10,35,"Edmonton","5"
841927,2018-03-02,26,"Kelowna","4"
370110,2016-11-09,63,"Quesnel","4"
306918,2019-02-04,47,"Cold Lake","5"
732729,2019-04-30,48,"Burnaby","4"
978049,2015-01-25,21,"Edmonton","5"
510810,2019-06-26,28,"Surrey","4"
467905,2018-04-21,19,"Calgary","4"
145650,2015-11-06,65,"Abbotsford","4"
366767,2014-06-22,24,"Chilliwack","3"
180726,2014-05-12,41,"Stony Plain","5"
33390,2017-06-30,41,"Calgary","2"
359494,2014-06-09,69,"Cranbrook","4"
415406,2018-03-31,53,"Maple Ridge","5"
106333,2016-09-25,64,"Burnaby","5"
852171,2016-10-08,46,"Edmonton","4"
807383,2017-02-05,28,"Abbotsford","4"
898338,2018-09-13,47,"Edmonton","5"
349274,2014-10-04,35,"Golden","4"
268803,2016-11-15,21,"Edmonton","4"
565228,2017-03-10,61,"Burnaby","5"
243326,2017-12-14,52,"Edmonton","4"
199915,2016-04-09,57,"Edmonton","5"
632773,2018-05-10,62,"Langley","4"
798062,2015-07-16,63,"Edmonton","4"
607401,2016-02-24,63,"Edmonton","5"
189543,2017-06-30,62,"Calgary","4"
839362,2017-12-07,31,"Lethbridge","3"
321637,2016-02-17,51,"Victoria","4"
101911,2018-03-05,57,"Calgary","4"
373915,2017-12-12,54,"Surrey","5"
651345,2016-03-31,49,"Richmond","4"
506758,2014-11-17,28,"Vancouver","3"
45981,2018-04-30,70,"Edmonton","5"
663008,2016-10-24,67,"Burnaby","4"
70180,2014-05-30,26,"Coquitlam","5"
143282,2017-07-21,29,"Surrey","5"
779734,2017-11-03,51,"Edmonton","4"
565042,2016-03-14,27,"Port Moody","4"
795636,2019-06-09,19,"Coquitlam","5"
599402,2016-02-20,60,"Surrey","3"
13699,2018-05-30,59,"Vancouver","5"
577262,2014-09-17,47,"St. Albert","3"
104673,2015-08-28,30,"Port Moody","4"
760322,2018-05-29,32,"Surrey","5"
837013,2019-05-22,59,"Abbotsford","5"
926754,2019-03-21,47,"Surrey","5"
288420,2014-03-06,53,"Lethbridge","4"
794571,2018-01-04,58,"Burnaby","5"
483379,2014-05-25,21,"Calgary","2"
623510,2015-12-29,42,"Edmonton","4"
626726,2018-09-30,57,"Edmonton","3"
815887,2018-05-02,28,"Pitt Meadows","5"
961008,2014-04-27,57,"Vernon","5"
844308,2014-06-01,56,"Surrey","4"
158381,2018-07-15,46,"Calgary","4"
232562,2019-07-17,52,"Smoky Lake","4"
868456,2018-10-07,47,"Edmonton","4"
280064,2017-08-12,20,"Chestermere","5"
568919,2018-11-29,56,"Burnaby","3"
519595,2016-08-27,19,"Edmonton","3"
220945,2015-07-05,61,"Edmonton","3"
889515,2017-11-13,19,"North Vancouver","1"
711781,2017-06-14,45,"Edmonton","3"
334693,2017-09-30,19,"Calgary","3"
93278,2014-11-04,45,"Vancouver","4"
398349,2017-04-16,34,"Calgary","3"
26938,2016-07-04,28,"Brooks","3"
491941,2018-08-03,23,"Burnaby","5"
406515,2019-06-09,39,"Edmonton","3"
785509,2016-04-29,61,"Abbotsford","4"
349543,2017-12-01,20,"Coquitlam","4"
956861,2014-06-12,28,"Coquitlam","4"
142141,2019-02-19,70,"Lethbridge","5"
64941,2019-07-06,50,"Chilliwack","5"
294963,2019-01-26,19,"Vancouver","4"
567266,2018-03-15,33,"Medicine Hat","4"
482741,2016-10-10,26,"Calgary","4"
630057,2015-02-07,60,"Edmonton","4"
506918,2017-12-20,25,"Vancouver","5"
999569,2016-10-21,51,"Calgary","4"
134366,2015-11-19,21,"Pitt Meadows","3"
213318,2019-02-03,38,"Edmonton","5"
328335,2019-04-05,46,"Kimberley","3"
955505,2014-06-17,44,"Edmonton","4"
944973,2017-04-05,19,"Devon","2"
46997,2017-05-24,55,"Prince George","5"
62177,2016-02-20,69,"Burnaby","4"
163734,2019-03-14,61,"Prince George","5"
55188,2017-10-20,64,"Olds","4"
173071,2018-10-31,47,"Calgary","5"
826709,2017-09-16,49,"Surrey","4"
909671,2018-03-17,44,"Burnaby","4"
170742,2015-12-01,37,"Rocky Mountain House","5"
804514,2018-01-04,32,"Vernon","4"
856832,2016-03-24,59,"Coquitlam","5"
525071,2017-03-07,53,"Vancouver","3"
124355,2018-10-03,47,"Surrey","5"
308380,2014-09-05,52,"Calgary","5"
654652,2018-10-23,68,"Okotoks","4"
464171,2018-09-17,26,"Coaldale","3"
255046,2019-01-17,47,"Calgary","5"
454597,2017-12-17,37,"Calgary","5"
476172,2018-09-18,39,"Nanaimo","5"
9113,2014-10-31,47,"Calgary","4"
194699,2018-11-22,43,"Cochrane","4"
213042,2016-12-03,32,"Langley","5"
832240,2016-05-01,70,"Calgary","4"
154549,2019-05-25,64,"Surrey","3"
862601,2017-10-01,70,"Richmond","5"
214607,2017-01-29,54,"Port Moody","4"
377273,2018-08-07,70,"Vancouver","4"
138780,2016-12-12,42,"Burnaby","3"
905466,2019-06-05,40,"Claresholm","3"
973227,2015-06-18,39,"Burnaby","4"
789201,2018-07-11,48,"Chilliwack","5"
380738,2014-04-04,60,"Surrey","3"
477216,2016-09-03,33,"Vancouver","4"
574309,2017-08-09,50,"Drumheller","4"
418111,2018-08-02,61,"St. Albert","5"
513633,2014-05-01,63,"Kamloops","5"
570170,2019-07-13,37,"Edmonton","4"
672148,2015-03-08,53,"Calgary","4"
517784,2018-07-23,33,"Chilliwack","4"
884374,2017-06-09,53,"Strathmore","5"
885463,2015-06-17,43,"Fort St. John","5"
916886,2014-10-18,19,"Medicine Hat","5"
77480,2017-07-26,44,"Calgary","5"
949449,2019-02-26,20,"Grande Prairie","3"
526156,2018-10-18,70,"Edmonton","3"
517727,2015-09-14,50,"Burnaby","3"
809618,2018-03-04,64,"Coquitlam","5"
255324,2018-07-04,57,"Burnaby","4"
504013,2017-01-05,65,"Surrey","5"
693036,2018-04-01,68,"Burnaby","4"
459011,2015-05-31,38,"Calgary","4"
38769,2019-05-10,43,"Edmonton","5"
862324,2018-11-28,54,"Drayton Valley","3"
432309,2017-11-01,59,"Edmonton","5"
401877,2017-06-01,45,"Edmonton","5"
